drive_id,nome,mime,ext,bytes,classe,comercial,metodo,confianca,evidencia_conteudo,sha256_lido,n_chars,path_contexto
1Cypez6GD3NrXi7uK_jsGiJcyPbYLFuLw,codigo_de_obras_ilustrado (1)_PART_274.md,text/markdown,md,1653,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal do Código de Obras e Edificações de São Paulo, norma articulada pública.",6f9e41fa6ff19bde,1596,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1SNJEv0L0SyK30ehYjKIEatrHTRJwj17F,codigo_de_obras_ilustrado (1)_PART_273.md,text/markdown,md,1586,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém o Código de Obras e Edificações do Município de São Paulo, legislação oficial municipal.",e8e852fa0d1d75e1,1530,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ozyL3IoBccXGInq60fdPwvOUbOCJ09pE,codigo_de_obras_ilustrado (1)_PART_269.md,text/markdown,md,133,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam fragmentação e processamento próprio.",4b3b90058e08aa1f,132,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
101DowtSHktKxp6mLSDtoaQfYAqEyzguU,codigo_de_obras_ilustrado (1)_PART_266.md,text/markdown,md,1544,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada do Código de Obras municipal citando a LPUOS e regras de acessibilidade.",ae42151ceef48707,1497,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
175cIXzjCaG4qdqI9v7BbQ0HzraNWnyDz,codigo_de_obras_ilustrado (1)_PART_263.md,text/markdown,md,133,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline (layer SILVER, chunk_id) caracteriza documento transformado.",fffff9cc8d12db9c,132,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1HdW3v0fwEbjfuf1K-lGcnZfPPwyRdyu2,codigo_de_obras_ilustrado (1)_PART_252.md,text/markdown,md,870,NAO_OFICIAL_EXTERNO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de manual explicativo (Código de Obras Ilustrado) sem marca de emissor público oficial.",8143b720b9dc9ef0,835,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
12pOBBXODjrskeQ70wvc8Gu0tXiR5JXt_,codigo_de_obras_ilustrado (1)_PART_245.md,text/markdown,md,1606,NAO_OFICIAL_EXTERNO,sim,texto_nativo,media,"COMERCIAL/dado-proprietario: DA IMPLANTAÇÃO 2.4. Nos cruzamentos dos logradouros públicos, deve ser previsto canto chanfrado de 3,50 m avis",4d735617f05fbdf6,1550,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1DnlH91UtTDdcqFayjSQE6Qkm2zIPFnNK,codigo_de_obras_ilustrado (1)_PART_239.md,text/markdown,md,1648,OFICIAL,nao,texto_nativo,alta,"OFICIAL(masthead): - o Decreto nº 49.148, de 21 de janeiro PREFEITURA DO MUNICÍPIO DE SÃO PAULO, data de sua publicação, revogados: de 2008; aos 9 de maio",8b4289aee4e1a965,1601,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1iZr_upESY2Cd3j78hUzB-SN4KSU0Up-o,codigo_de_obras_ilustrado (1)_PART_236.md,text/markdown,md,1613,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Manual oficial da Prefeitura de São Paulo detalhando leis municipais, SMT e CET.",96523928706a5fa7,1532,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1aTL7b77p_bAvwlZMYI7bPkqHrMWdGb3k,codigo_de_obras_ilustrado (1)_PART_228.md,text/markdown,md,565,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada municipal contendo artigos e referências a leis municipais oficiais.",3b7e17dbb5b57b7d,553,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Lm68zU0cHAG2O-X6dFPpSggPdPDje7gy,codigo_de_obras_ilustrado (1)_PART_225.md,text/markdown,md,1654,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal de lei municipal (COE) com menção a secretarias municipais (SMUL, SMPR, SMJ).",fc44f7ef9867d9ab,1602,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1PK9mUBX8XHvBYs3due4ZQy0KaACnQFBg,codigo_de_obras_ilustrado (1)_PART_221.md,text/markdown,md,1659,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Apresenta norma articulada oficial (Lei municipal 16.642/2017) da Prefeitura de São Paulo.",c91f1afb3151e154,1590,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1tLfkW0F2Ui0biQum67CYwBSqaSAAMmog,codigo_de_obras_ilustrado (1)_PART_205.md,text/markdown,md,1005,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Manual oficial da Prefeitura de São Paulo detalhando regras de edificação, LOE, PDE e LPUOS.",bdacfe6c1ef40841,964,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1UElIOP5zMt1mxNP2Ft6LNAQR2jCFCK7G,codigo_de_obras_ilustrado (1)_PART_198.md,text/markdown,md,1572,NAO_OFICIAL_EXTERNO,sim,texto_nativo,media,COMERCIAL/dado-proprietario: ando demolição total se for o caso. dos logradouros públicos existentes no Municí- da execução do melhoramento,30b5082a2851e002,1516,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1cCTmGM7n6WgK4pQYOnh5XX9HK6Zms1zv,codigo_de_obras_ilustrado (1)_PART_184.md,text/markdown,md,1604,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada municipal citando Prefeituras Regionais e Prefeitura.",00a276d861f8dc59,1545,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ZQ31orpjkysz1zXBNVSBP6tE7TCp2yYo,codigo_de_obras_ilustrado (1)_PART_177.md,text/markdown,md,1659,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada municipal citando Prefeitura, Procuradoria Geral do Município e Código de Obras.",2ca38d16a2091ca0,1588,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1pNBcVXJjp00UiBlUdOrfN3ZGy4CsX46Y,codigo_de_obras_ilustrado (1)_PART_174.md,text/markdown,md,381,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal do Código de Obras (Art. 83), norma articulada oficial da Prefeitura de São Paulo.",a525a8c39dd8c234,366,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1uei9jhfT9W3XxVDPAyPpvywAE07rpNhb,codigo_de_obras_ilustrado (1)_PART_162.md,text/markdown,md,133,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de chunking do nosso pipeline (layer SILVER, chunk_id) e ausência de conteúdo original.",cc1235ccb2fd5a35,132,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1FGWkvITF0REWhDPEP5NAS3MGNqcrp4sw,codigo_de_obras_ilustrado (1)_PART_159.md,text/markdown,md,1642,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada municipal contendo menções à 'Prefeitura' e ao 'Cadastro de Edificações do Município'.",ce95a9a8e5e0b8ed,1561,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1i10Ej29L9prwAQM23ml0pemKpK_xvMEU,codigo_de_obras_ilustrado (1)_PART_145.md,text/markdown,md,1652,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada municipal citando Secretário Municipal de Urbanismo e publicação no DOC.",e8984becdd3f9fcb,1584,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Y5-0Uchd9Exhn_tKSBqYPd_hMZrutT58,codigo_de_obras_ilustrado (1)_PART_138.md,text/markdown,md,1658,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada citando órgãos públicos como SMUL, PRs e o COE municipal.",03cda2d74be03495,1604,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1IpdacAZ-R14h0JuOfroZQxM-3xsxMbvr,codigo_de_obras_ilustrado (1)_PART_121.md,text/markdown,md,1666,OFICIAL,nao,texto_nativo,alta,OFICIAL(masthead): ponsável pelo Cadastro e Manutenção de Secretaria Municipal de Urbanismo e Licen- Equipamentos poderá vistoriar as edif,4e4e6f48ce909f72,1609,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1FeH8LtfSgxrZE1BnLZOfnifvlsM48dKU,codigo_de_obras_ilustrado (1)_PART_120.md,text/markdown,md,1645,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada municipal citando a Prefeitura, PDE, LPUOS e COE.",851a3a661ba4e3ef,1588,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1oIvWbOg1sslEqGaQnpqwwUGgJdJhb7Hd,codigo_de_obras_ilustrado (1)_PART_103.md,text/markdown,md,1613,NAO_OFICIAL_EXTERNO,sim,texto_nativo,media,"COMERCIAL/dado-proprietario: na Lei nº 11.228, de 25 de junho para o logradouro público, também devem ser válido quando acompanhado das res",ba590039568e055b,1560,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1l0HkwltpOdvFaIdUUfuElKIgO7BDtw6n,codigo_de_obras_ilustrado (1)_PART_091.md,text/markdown,md,1684,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Apresenta norma articulada (lei e decreto municipal) sobre controle de atividade edilícia e menção à Prefeitura.",2cfb332aae29b763,1600,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1sGhVzal5tLu_eBhG3aCeR2REr4sdZvtk,codigo_de_obras_ilustrado (1)_PART_088.md,text/markdown,md,1651,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém norma articulada municipal (Código de Obras e Lei 16.050/14) emitida pela Prefeitura de São Paulo.",66df4ba5ee319b68,1590,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1bhVec6NbJUkFDxtDY9cYGRohC3p_c7Qm,codigo_de_obras_ilustrado (1)_PART_086.md,text/markdown,md,1697,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada do Código de Obras e Edificações da Prefeitura de São Paulo.",cd144da413a5e22e,1612,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1UFz8Nb4Z_FBIJFtY9MmkGHoMhu1kAUOq,codigo_de_obras_ilustrado (1)_PART_073.md,text/markdown,md,720,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Artigo de lei municipal sobre impacto urbanístico, caracterizando norma articulada oficial.",d7be151ba29a2a01,696,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ypIFxOSQOWk-2lzCuHO4tDoLxYwTfhGm,codigo_de_obras_ilustrado (1)_PART_058.md,text/markdown,md,1590,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Apresenta norma articulada municipal (Art. 5º do Código de Obras), caracterizando documento oficial.",914d11d07b806070,1523,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ur4pnSZkx4yeVy2zUbknv5cWboD5BR42,codigo_de_obras_ilustrado (1)_PART_054.md,text/markdown,md,1600,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Manual oficial publicado pela Prefeitura de São Paulo detalhando a aplicação da Lei do Código de Obras.",5bdcd1e2326390f0,1520,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1xR9O3CuQgMH5uVQX0jAThJLoMElz3Vql,codigo_de_obras_ilustrado (1)_PART_034.md,text/markdown,md,1629,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém texto de norma articulada municipal (Art. 59) e referências a leis e decretos de São Paulo.",42663cddd38fa3c7,1569,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ri1pZPS6Wxlck9p3VEs6aPRHbykmJwXg,codigo_de_obras_ilustrado (1)_PART_030.md,text/markdown,md,1263,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de decreto municipal citando a Secretaria Municipal de Urbanismo e Licenciamento.",75a75faca86379dd,1224,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1AlEn05qXRJkkJCAV5E8RQ_nspzjKUGeR,codigo_de_obras_ilustrado (1)_PART_029.md,text/markdown,md,1557,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém texto da Lei Municipal 16.642/17 e Decreto 57.776/17 da Prefeitura de São Paulo.",15944269a9a06c23,1513,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1TBhjQUicUW6H_B_lEgB9y0jEH92CI9n4,codigo_de_obras_ilustrado (1)_PART_027.md,text/markdown,md,1629,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Apresenta artigos de lei municipal e menção à Secretaria Municipal de Urbanismo e Licenciamento de São Paulo.",97a8af1c16ba049f,1569,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
12yFoJUyMd9zC4ixPJEp3Ti7Mx_9yaJkY,codigo_de_obras_ilustrado (1)_PART_024.md,text/markdown,md,791,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém texto de lei e decreto municipal do Código de Obras de São Paulo.",5cf7f5f88d3b0107,752,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1EQz0FWMbTNUK0jhNsMeMBN0TkXp9Oloc,codigo_de_obras_ilustrado (1)_PART_016.md,text/markdown,md,1610,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto original do Código de Obras Ilustrado, manual oficial emitido pela Prefeitura de São Paulo.",13bbeeb704db9773,1560,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CLx57cOiABcOnskdwhdvQQijKDM5DsQ2,codigo_de_obras_ilustrado (1)_PART_013.md,text/markdown,md,1635,OFICIAL,nao,texto_nativo,alta,"OFICIAL(masthead): tado de 1 Conforme Decreto Nº 57.576, a Secretaria Municipal São Paulo (SINDUSCON-SP). de Licenciamento (SEL) teve suas",83eef3885cc99718,1592,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
12TFX_cqmPvnOXUxeXHl-y1kLJ76Xg-RB,codigo_de_obras_ilustrado (1)_PART_002.md,text/markdown,md,1621,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Menção à SMUL e o trecho 'na administração pública, perseguimos' indicam autoria da Prefeitura.",857c0f0c3225822b,1570,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1t37Hot5KXNKFR3_Eso_JjV6o0dDoE7pg,codigo_de_obras_ilustrado (1)_PART_001.md,text/markdown,md,483,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém a Lei municipal 16.642 e o Decreto 57.776, que regem o Código de Obras de São Paulo.",050f7d3de18d4bfd,469,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1WktVvkzQ7SdoGg8rVdUP5n4thcYsacRO,D57776_PART_164.md,text/markdown,md,1651,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém o Anexo III do Decreto municipal nº 57.776 de 2017, norma oficial de São Paulo.",58d9a22fd9d5c7d6,1583,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
11soHuZnBnh0pBXMMVbqC1cx72zKlGhAF,D57776_PART_146.md,text/markdown,md,1481,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada contendo regras de edificação com menção expressa à 'Prefeitura' no item 6.F.5.",4d1ab3d5debcee75,1437,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1sphLpvKtklQfd6fCa6Ih9uiVKe33gqu4,D57776_PART_136.md,text/markdown,md,564,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada técnica oficial (NTOs e ITs) regulando segurança de edificações.",51b29891aaaaeede,546,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1xEqO8wNuCuZz5yEuGh1R8ZdbH4qHRYGn,D57776_PART_128.md,text/markdown,md,1629,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal de decreto municipal regulamentando regras de acessibilidade e edificações.",d98dd65a0aab19bb,1581,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1uXCo9EfD8IWBiDYwfye6mIXJGTnEX7z8,D57776_PART_126.md,text/markdown,md,110,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline interno como layer SILVER e chunk_id caracterizam documento processado por nós.",e969d19d36b2f6d0,109,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1n_DPOLBrGpdL_5C3lSH_Ibbc6Tv17Ygj,D57776_PART_112.md,text/markdown,md,1572,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada oficial (Decreto municipal 57.776) regulando recuos e permeabilidade sob a LPUOS.",ede85d9e4e374530,1508,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Q8Jic58FVin96hNRSgHGIgAAsTDOeSgs,D57776_PART_107.md,text/markdown,md,110,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id.",46a084b326028c02,109,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1oP93ytuDrYi_M7kMEFuVLPnAHGfabqk9,D57776_PART_104.md,text/markdown,md,1618,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal do Anexo I do Decreto municipal nº 57.776 de 2017.",33b946a6c56f04ff,1552,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
18kgrZFSFcvMd_dHsmxNMg4hWXB-qI0Oq,D57776_PART_102.md,text/markdown,md,373,OFICIAL,nao,texto_nativo,alta,"OFICIAL(masthead): reto nº 50.008, de 09 de setembro 2008; Câmara Municipal de São Paulo Decreto 57.776 de 07/07/2017 Secretaria de Documentação Pág",d7657c3b243a3896,364,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ceKDHXnca8_PazsQAUhQ0hVs9OOPZ4FQ,D57776_PART_073.md,text/markdown,md,1665,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada do COE mencionando Prefeitura Regional, DOC e Supervisor de Fiscalização.",55229941a0ddc8fb,1587,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Jpc-qV5ojn509tKW9JkTdqachG3-Yy7O,D57776_PART_072.md,text/markdown,md,1634,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal de decreto regulamentador do COE com menção expressa à Prefeitura.",bf9a68da784116a9,1570,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
17O1VoIvePNwR3ShIYuU-PuIGJ0JsZhOm,D57776_PART_066.md,text/markdown,md,1161,OFICIAL,nao,texto_nativo,alta,OFICIAL(masthead): o de Edificações e Uso do Solo - CEUSO. Câmara Municipal de São Paulo Decreto 57.776 de 07/07/2017 Secretaria de Documentação Pág,3124cd065c664d86,1101,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1DxOgcg-FNwnDsO7ULG2q2HewigdqPFfY,D57776_PART_065.md,text/markdown,md,1620,NAO_OFICIAL_EXTERNO,sim,texto_nativo,media,"COMERCIAL/dado-proprietario: de acesso ao imóvel que avancem sobre o logradouro público para atendimento das condições de acessibilidade, m",401523552957e6ed,1516,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1grwdwK8qJiit9-Eo0-YedTdZNkf52pfm,D57776_PART_050.md,text/markdown,md,1190,OFICIAL,nao,texto_nativo,alta,OFICIAL(masthead): e em alteração das regras de segurança; Câmara Municipal de São Paulo Decreto 57.776 de 07/07/2017 Secretaria de Documentação Pág,98f65e9215b51800,1139,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1SInEUDVSIUmxqf2kIL6QHBbbCZO46_qw,D57776_PART_042.md,text/markdown,md,727,OFICIAL,sim,texto_nativo,alta,"OFICIAL(masthead): da Lei nº 4.634, de 5 de abril de 1955; Câmara Municipal de São Paulo Decreto 57.776 de 07/07/2017 Secretaria de Documentação Pág",02617b647c5fde41,702,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Qc20oeql2fmWCoxhz-by0fil4Tc9rm79,D57776_PART_040.md,text/markdown,md,1592,OFICIAL,nao,texto_nativo,alta,"OFICIAL(masthead): . 42. A Ficha Técnica será emitida pela Secretaria Municipal de Urbanismo e Licenciamento, no prazo de 10 (dez) dias úte",5bed6690feabbe1e,1527,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1xGE0GHRFnS54YkRJdiC8rJCPSslVN7DY,D57776_PART_035.md,text/markdown,md,109,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam processamento interno.",b432ce759e9558c9,108,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1VJjrbGiQnUtIblTbwD6BAQML2GVx7BLv,D57776_PART_022.md,text/markdown,md,876,OFICIAL,nao,texto_nativo,alta,OFICIAL(masthead): ante o Cartório de Registro de Imóveis. Câmara Municipal de São Paulo Decreto 57.776 de 07/07/2017 Secretaria de Documentação Pág,3b5d4a80116b114d,831,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
10vv708iadMV4BXUsWsExNtlv8NBi9fy_,D57776_PART_015.md,text/markdown,md,108,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline de IA (layer: SILVER, chunk_id) indicam documento re-trabalhado por nós.",3eebcec6c47b5e57,107,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
18ELo-m9P3JDvVwZCK59e5ddPmcF0HQYa,D57776 (1)_PART_148.md,text/markdown,md,1584,NAO_OFICIAL_EXTERNO,sim,texto_nativo,media,"COMERCIAL/dado-proprietario: ínimos de 1,50m (um metro e meio) do(s) logradouro(s), divisas do lote e edificações e de 1,00m (um metro) ent",5b7cc47b5f2f7e07,1539,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Gsjvp5qgRikZQNRaNzjEwmouXObrc_ld,D57776 (1)_PART_146.md,text/markdown,md,1485,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada municipal sobre edificações que cita expressamente a atuação da Prefeitura.",43fa3beef751c1ac,1441,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
106sukbQkTe7Lc-CRLOXh9_T0sLyxfvc9,D57776 (1)_PART_144.md,text/markdown,md,114,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer SILVER e chunk_id indicam que o arquivo foi gerado por nós.",ecf9e395d3e2c85e,113,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1NtUEJf8jy8Hsoob6ZTLkVAryegUcA1xE,D57776 (1)_PART_143.md,text/markdown,md,1343,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto literal do Decreto Municipal 57.776 (Código de Obras), caracterizando norma articulada oficial.",26d0292609be7ab0,1301,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1CjM2FEoBN0Sw22EWraHxKozBLJSz1WoZ,D57776 (1)_PART_141.md,text/markdown,md,114,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de pipeline como layer: SILVER e chunk_id indicam documento processado por nós.",3b403a5091c171bb,113,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1vX6jQBNZDfwM9ekn3-Y4tWgFL44i8yGc,D57776 (1)_PART_139.md,text/markdown,md,1641,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada do Decreto 57.776 de São Paulo regulando parâmetros técnicos de edificações.",2659da694d351918,1569,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1uJEMLrnJNJCSeAEEroitcmyNREGySwZO,D57776 (1)_PART_126.md,text/markdown,md,114,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados de chunking e layer SILVER indicam processamento pelo nosso pipeline de IA.",716dd114647e5476,113,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1xrvGHodxoxjmYIWSJ1vi02O6blZ7413u,D57776 (1)_PART_118.md,text/markdown,md,684,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de norma articulada municipal contendo menção à CEUSO, órgão público de São Paulo.",e19afd2fb783aafd,661,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1ypWFWdsoe5yyTL5bydbtPITIoSpRJEZb,D57776 (1)_PART_111.md,text/markdown,md,114,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Presença de metadados do nosso pipeline como layer SILVER e chunk_id.",5ae1efcb7e98dc33,113,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1o_pvaB_HHl2YiDTDTMHM1vYdRTQh_6Ln,D57776 (1)_PART_094.md,text/markdown,md,1343,OFICIAL,nao,texto_nativo,alta,"OFICIAL(masthead): Municipal, titular e suplente, a saber: Câmara Municipal de São Paulo Decreto 57.776 de 07/07/2017 Secretaria de Documentação Pág",defdd378a237a0e8,1297,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1g53pXwPDCHOWSRJV0B7qp7cC2W7IubNY,D57776 (1)_PART_073.md,text/markdown,md,1669,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Norma articulada oficial (COE) com menção a Prefeitura Regional, DOC e rito de fiscalização pública.",e4dda4c3338f374f,1591,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1jeUfZkdocXjFp2S1NApLhYZkNZe6dFLu,D57776 (1)_PART_071.md,text/markdown,md,113,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Contém apenas metadados de chunking e estrutura gerados pelo nosso pipeline de dados (layer SILVER).",f70656974fb22321,112,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1IUwMkBSc7xY3NpO-olv4dLJQVaUobGRA,D57776 (1)_PART_069.md,text/markdown,md,1648,OFICIAL,nao,texto_nativo+llm,alta,"LLM(flash,alta): Texto de decreto municipal articulado regulando o COE, citando Prefeituras Regionais e Administração Municipal.",4f8c8622e89c5a79,1588,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
1Bq5gralFGkl7Qx37rD7rzcMxzFCeg_sc,D57776 (1)_PART_047.md,text/markdown,md,113,CRIADO,nao,texto_nativo+llm,alta,"LLM(flash,alta): Metadados como layer SILVER e chunk_id indicam processamento e estruturação pelo nosso pipeline.",132123d22141733c,112,02_SILVER_STAGED/MOTOR_1_Markdown_Limpo
