categoria,titulo,drive_id,mime,tamanho_bytes,pasta,view_url
JURISPRUDENCIA,stj-resp-1202136.txt,1qhx8x8hFHsjsSVFrEtAL2IrMAcHHVYZ8,text/plain,2842,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1qhx8x8hFHsjsSVFrEtAL2IrMAcHHVYZ8/view
JURISPRUDENCIA,stj-resp-1645832.txt,15oPSue6cBDY1J0aafZ3E4eSmtp6i-uQK,text/plain,1528,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/15oPSue6cBDY1J0aafZ3E4eSmtp6i-uQK/view
JURISPRUDENCIA,stj-resp-1658054.txt,19rf0bvgRUPA-12F5qGKLxLNhdK0KKSH6,text/plain,1864,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/19rf0bvgRUPA-12F5qGKLxLNhdK0KKSH6/view
JURISPRUDENCIA,stj-revista-sumulas-2010_11_capSumula160.pdf,10ey-SpZM4usfc_eZHd4qxKt-MqRuGdIr,application/pdf,689414,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/10ey-SpZM4usfc_eZHd4qxKt-MqRuGdIr/view
JURISPRUDENCIA,stj-sumula-314.txt,1DgHWFolqVY7PW_f5l8nH_fwwea__c4H8,text/plain,448,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1DgHWFolqVY7PW_f5l8nH_fwwea__c4H8/view
JURISPRUDENCIA,stj-sumula-392.txt,1f_MhNua3iayhYldeKkupn7jMm-lQNv6I,text/plain,503,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1f_MhNua3iayhYldeKkupn7jMm-lQNv6I/view
JURISPRUDENCIA,stj-sumula-393.txt,1NTrU8aaRPqCmj66rRVb3ose6IhZCEVII,text/plain,436,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1NTrU8aaRPqCmj66rRVb3ose6IhZCEVII/view
JURISPRUDENCIA,stj-sumula-397.txt,1iBpmCnBJOYp_y0JxmpyYAdOzMttnX5XB,text/plain,351,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1iBpmCnBJOYp_y0JxmpyYAdOzMttnX5XB/view
JURISPRUDENCIA,stj-sumula-399.txt,1pvR82OftqEem5UUR7tzjhR_uIDXX55g1,text/plain,330,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1pvR82OftqEem5UUR7tzjhR_uIDXX55g1/view
JURISPRUDENCIA,stj-sumula-409.txt,1H78eGfdDxqZWnaovVOT5Ti-iOF1ZOm6R,text/plain,427,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1H78eGfdDxqZWnaovVOT5Ti-iOF1ZOm6R/view
JURISPRUDENCIA,stj-sumula-481.txt,1hsghLM4xRzDsK6TwQSAUQBGuB_bReY4J,text/plain,454,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1hsghLM4xRzDsK6TwQSAUQBGuB_bReY4J/view
JURISPRUDENCIA,stj-sumula-614.txt,1Z0-VXpyI2N75p5AX5M29x00d29QhJgYj,text/plain,445,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Z0-VXpyI2N75p5AX5M29x00d29QhJgYj/view
JURISPRUDENCIA,stj-sumula-626.txt,1ILg9qx3rhXYihnmmnbXAPaNz41SePXm2,text/plain,476,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ILg9qx3rhXYihnmmnbXAPaNz41SePXm2/view
JURISPRUDENCIA,Sumulas_Vinculantes_19_41_52_e_Tema_1062_STF.txt,19J8rR3GTN55AruHAoBQt1i_6B5aE6Kvo,text/plain,7350,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/19J8rR3GTN55AruHAoBQt1i_6B5aE6Kvo/view
JURISPRUDENCIA,Sumulas_Vinculantes_CMT_1_a_8.txt,16Q5FSGl-OM09k5A_98ZcVHxoyZscZC9d,text/plain,9663,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/16Q5FSGl-OM09k5A_98ZcVHxoyZscZC9d/view
JURISPRUDENCIA,Sumulas_Vinculantes_CMT_nos_1_a_8.txt,1z49IkXUTzifn3VCGJ_k-ETVmTm9MZsdi,text/plain,9714,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1z49IkXUTzifn3VCGJ_k-ETVmTm9MZsdi/view
NORMA_TECNICA,ABNT.pdf,17qqkeTmxEaZszo8-Zavca57CbkfISUfZ,application/pdf,352642,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/17qqkeTmxEaZszo8-Zavca57CbkfISUfZ/view
NORMA_TECNICA,NBR14653-2_IMVEIS_URBANOS.pdf,1ejVW0EM9MtcQ1KRdCGQ0prW5Oa8WR1lw,application/pdf,425156,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ejVW0EM9MtcQ1KRdCGQ0prW5Oa8WR1lw/view
TABELA_DADO,001 - QUADRO_1_FINAL.csv,1wJBdlrw8gUkOIMtPzwgeFAyyr2mq1atg,text/csv,14388,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1wJBdlrw8gUkOIMtPzwgeFAyyr2mq1atg/view
TABELA_DADO,001_-_QUADRO_1_FINAL.csv,1ytFrWAuUiSIoLjlskBrbD_Bsn2Eq8mJc,text/csv,14870,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ytFrWAuUiSIoLjlskBrbD_Bsn2Eq8mJc/view
TABELA_DADO,002 - QUADRO_2_FINAL.csv,1Tq6Co-B_2_Lz6mOW8heo7AL9WDjA2Aoz,text/csv,782,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Tq6Co-B_2_Lz6mOW8heo7AL9WDjA2Aoz/view
TABELA_DADO,003 - QUADRO_2A_FINAL.csv,1wX-koAPK9UKC9XyTvsSnsvsby-uPwnIW,text/csv,940,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1wX-koAPK9UKC9XyTvsSnsvsby-uPwnIW/view
TABELA_DADO,004 - QUADRO_2B_FINAL.csv,11aKOXYElCoHR97SjlmlZSb3Dgahtuz15,text/csv,697,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/11aKOXYElCoHR97SjlmlZSb3Dgahtuz15/view
TABELA_DADO,005 - QUADRO_3_FINAL.csv,1zeJpzs6kZbRxXrijAzdQyDtmNoFw-h35,text/csv,3147,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1zeJpzs6kZbRxXrijAzdQyDtmNoFw-h35/view
TABELA_DADO,006 - QUADRO_3A_FINAL.csv,19AGzK7iNVmehxpwqW7_oJLPtxgT61Ohh,text/csv,920,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/19AGzK7iNVmehxpwqW7_oJLPtxgT61Ohh/view
TABELA_DADO,007 - QUADRO_3B_FINAL.csv,1Ds-5P_NOuspibvKwCeto0z3-60327Lk9,text/csv,3733,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Ds-5P_NOuspibvKwCeto0z3-60327Lk9/view
TABELA_DADO,007_-_QUADRO_3B_FINAL.csv,1lct8bmacyfUKHhwvaACYt86v6GO1U6v7,text/csv,7897,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1lct8bmacyfUKHhwvaACYt86v6GO1U6v7/view
TABELA_DADO,008 - QUADRO_3C_FINAL.csv,1Rfh9YRBgHIfAA4a76SZxea3-oA_Pp-D3,text/csv,1599,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Rfh9YRBgHIfAA4a76SZxea3-oA_Pp-D3/view
TABELA_DADO,009 - QUADRO_4_FINAL.csv,1CWtHd-c-A61-CoWzSu_fvD3fXFekeHHr,text/csv,31164,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1CWtHd-c-A61-CoWzSu_fvD3fXFekeHHr/view
TABELA_DADO,010 - QUADRO_4A_FINAL.csv,1iCmok2KJdG9QgKzwC4Z7VNFYqkqVX-QK,text/csv,5355,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1iCmok2KJdG9QgKzwC4Z7VNFYqkqVX-QK/view
TABELA_DADO,011 - QUADRO_4B_FINAL.csv,1FY6a_glyYJ_T_cGTcjiU8rzxO50VE_kV,text/csv,2025,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1FY6a_glyYJ_T_cGTcjiU8rzxO50VE_kV/view
TABELA_DADO,012 - QUADRO_5_FINAL.csv,1M_mzMY1G3HjwUH-WRR5TXt4Tj8sEBe0m,text/csv,1764,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1M_mzMY1G3HjwUH-WRR5TXt4Tj8sEBe0m/view
TABELA_DADO,1773019207408.csv,1Y6yW5yvVtNLNr0XLcmyJkXUSMI2N8uzj,text/csv,5838,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Y6yW5yvVtNLNr0XLcmyJkXUSMI2N8uzj/view
TABELA_DADO,2013 - anual.xls,1uxwJLMvJTUMd2wa_qA20BTX110ofTzFP,application/vnd.ms-excel,622592,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1uxwJLMvJTUMd2wa_qA20BTX110ofTzFP/view
TABELA_DADO,2014 - anual.xls,1yAlK2a3ZaUH4ggTA0cirzODwdNoZcUIh,application/vnd.ms-excel,965632,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1yAlK2a3ZaUH4ggTA0cirzODwdNoZcUIh/view
TABELA_DADO,2015 - anual.xls,125yL-Iy7jWcXWpL88FzWAH0wtkL0yeC-,application/vnd.ms-excel,833536,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/125yL-Iy7jWcXWpL88FzWAH0wtkL0yeC-/view
TABELA_DADO,2021.xlsx,1hn4OCWfuxvJKBYhbMEFtKrdNweqGhn0C,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,55410,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1hn4OCWfuxvJKBYhbMEFtKrdNweqGhn0C/view
TABELA_DADO,2022 (4) (1)(1).xlsx,1daPA_NbX7cNZPNBh-gL-zy0I3rdap__r,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,121472,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1daPA_NbX7cNZPNBh-gL-zy0I3rdap__r/view
TABELA_DADO,aceleracoes_proponentes.xlsx,1OP3JO5cRO6-d17OdDiBZZzISw1OJcNaU,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,14036,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1OP3JO5cRO6-d17OdDiBZZzISw1OJcNaU/view
TABELA_DADO,ANEXOS_DO_PL_586_23___SEM_O_MAPA.csv,1ec1UDzpF0cxbRZO51O5UgyxPs-RJpaty,text/csv,31825,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ec1UDzpF0cxbRZO51O5UgyxPs-RJpaty/view
TABELA_DADO,Ano_2023_SISSEL.xls,1287KOzQ3Rk4pTaNz0WV2TIBlB2z2JgeL,application/vnd.ms-excel,986624,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1287KOzQ3Rk4pTaNz0WV2TIBlB2z2JgeL/view
TABELA_DADO,Ano_2024_AD.xlsx,1M5dHel-4gertsfFFSfGdJBy9930nhl8B,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,230001,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1M5dHel-4gertsfFFSfGdJBy9930nhl8B/view
TABELA_DADO,Ano_2025_AD_12.xlsx,1y0P03fNeOUBRr2fefGpp9p0oI1B25nlh,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,236997,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1y0P03fNeOUBRr2fefGpp9p0oI1B25nlh/view
TABELA_DADO,Ano_2026_AD_01.xlsx,1lm_QWG6gZkj1WNbjzEUmun3D4FPDW_QX,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,85329,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1lm_QWG6gZkj1WNbjzEUmun3D4FPDW_QX/view
TABELA_DADO,ANUAL - 2022.xlsx,17AgTa3aSavPSZyhkzq8cUClOHpYamT94,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,614006,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/17AgTa3aSavPSZyhkzq8cUClOHpYamT94/view
TABELA_DADO,anual2004.xls,1RmRzGGnPDpPaRG4cQ6wLXBA0DMxDQo1Z,application/vnd.ms-excel,1029120,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1RmRzGGnPDpPaRG4cQ6wLXBA0DMxDQo1Z/view
TABELA_DADO,anual2005.xls,1fZe01n7QjrM36Wa06djuAPbAidgXHXfd,application/vnd.ms-excel,829440,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1fZe01n7QjrM36Wa06djuAPbAidgXHXfd/view
TABELA_DADO,anual2006.xls,1c6egKNeZwTaN5rduLzaODz8ey_h_JjzI,application/vnd.ms-excel,844800,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1c6egKNeZwTaN5rduLzaODz8ey_h_JjzI/view
TABELA_DADO,anual2007.xls,1PuEKIOe7OnYYjFgUUE_eGwbPA7KevlNH,application/vnd.ms-excel,762880,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1PuEKIOe7OnYYjFgUUE_eGwbPA7KevlNH/view
TABELA_DADO,anual2008.xls,1hkBiyXW2Av0cW05QXrGcynMGBjYWC5s5,application/vnd.ms-excel,803328,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1hkBiyXW2Av0cW05QXrGcynMGBjYWC5s5/view
TABELA_DADO,anual2009.xls,1g5LBELn83QcZGaq0TJHuhcucIp0TdfVu,application/vnd.ms-excel,756224,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1g5LBELn83QcZGaq0TJHuhcucIp0TdfVu/view
TABELA_DADO,anual2010.xls,1zijXtTdvVr7l8drJ9iwy-1ZL8n7-0faW,application/vnd.ms-excel,790016,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1zijXtTdvVr7l8drJ9iwy-1ZL8n7-0faW/view
TABELA_DADO,Anual2011.xls,11bG1XBxFWffwsxn-OQf_4CShRkyc8obp,application/vnd.ms-excel,1122304,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/11bG1XBxFWffwsxn-OQf_4CShRkyc8obp/view
TABELA_DADO,Anual2019.xls,1PqtTPUd54nUpYcDZ0ivGodLURvMLHe4u,application/vnd.ms-excel,2320384,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1PqtTPUd54nUpYcDZ0ivGodLURvMLHe4u/view
TABELA_DADO,Anual2020_ate_dezembro.xls,14Q1dsf_VemONHFz3PR4h42urE8Jx7sfq,application/vnd.ms-excel,1534976,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/14Q1dsf_VemONHFz3PR4h42urE8Jx7sfq/view
TABELA_DADO,anual_2000.xls,1JweqKeggHG5fIUOpcfBuRIhL8DrT5sM3,application/vnd.ms-excel,1698304,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1JweqKeggHG5fIUOpcfBuRIhL8DrT5sM3/view
TABELA_DADO,anual_2001.xls,1utqm7zOcTzT-lDJqqSvKV3qLvFG-4Tyf,application/vnd.ms-excel,1783296,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1utqm7zOcTzT-lDJqqSvKV3qLvFG-4Tyf/view
TABELA_DADO,anual_2002.xls,1JIuk1-Fdl_tEGJaS8MxtcgFM4JrhR-X1,application/vnd.ms-excel,1483776,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1JIuk1-Fdl_tEGJaS8MxtcgFM4JrhR-X1/view
TABELA_DADO,Anual_2003.xls,11jmQaAP7ukKvm6r15PqxkUM1GlkgqL9I,application/vnd.ms-excel,1184256,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/11jmQaAP7ukKvm6r15PqxkUM1GlkgqL9I/view
TABELA_DADO,anual_2012.xls,1X8hkpjN_oGIcpnhB1RzSDQOgeoUUutJW,application/vnd.ms-excel,1028096,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1X8hkpjN_oGIcpnhB1RzSDQOgeoUUutJW/view
TABELA_DADO,anual_2016 (1).xls,1Q_j7KiKozBsJXuKa8pU74B4MpTtP9h3q,application/vnd.ms-excel,2331136,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Q_j7KiKozBsJXuKa8pU74B4MpTtP9h3q/view
TABELA_DADO,anual_2016.xls,1M6Z9xkyr_z_iDU4gNeRfW51SIolHIwnw,application/vnd.ms-excel,2331136,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1M6Z9xkyr_z_iDU4gNeRfW51SIolHIwnw/view
TABELA_DADO,Anual_2017_dezembro.xls,1w4P8ca1zu8wrivSY4WuETThqKJK8GnVU,application/vnd.ms-excel,2218496,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1w4P8ca1zu8wrivSY4WuETThqKJK8GnVU/view
TABELA_DADO,Anual_2018.xls,1Yqq3feMF-Sw35a78-KTMWGKNyaDKnXQK,application/vnd.ms-excel,1748480,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Yqq3feMF-Sw35a78-KTMWGKNyaDKnXQK/view
TABELA_DADO,anual_2021_ate_dezembro.xls,1BevQmC6kLO50TmBV8ObfNvSVgRSgeeRA,application/vnd.ms-excel,1241088,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1BevQmC6kLO50TmBV8ObfNvSVgRSgeeRA/view
TABELA_DADO,Análise de Omissões da Legislação - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,1FKfkkoj130-dS0Dei6ZXYwMEufGIualo,text/csv,2297,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1FKfkkoj130-dS0Dei6ZXYwMEufGIualo/view
TABELA_DADO,Aprova Digital_dezembro2020.xlsx,1ewgYMYHetSrNRAo5zg_8mCFEi5T8AdTK,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,8601,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ewgYMYHetSrNRAo5zg_8mCFEi5T8AdTK/view
TABELA_DADO,area_potencial_e_suspeita_de_contaminacao.csv,1_h6ZeNoyM3WxQPiriQSzCiSG7tXsFXkg,text/csv,956264,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1_h6ZeNoyM3WxQPiriQSzCiSG7tXsFXkg/view
TABELA_DADO,area_potencial_e_suspeita_de_contaminacao.ods,1_EZO1mNf6JiTW989k_Jd_n0P-J9QCSe0,application/vnd.oasis.opendocument.spreadsheet,420097,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1_EZO1mNf6JiTW989k_Jd_n0P-J9QCSe0/view
TABELA_DADO,area_potencial_e_suspeita_de_contaminacao.xlsx,1JWPBp9zd-u9zkwQkOqcKjeth25KQEQey,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,699694,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1JWPBp9zd-u9zkwQkOqcKjeth25KQEQey/view
TABELA_DADO,Ativação de Zonas de Estruturação (ZEUP e ZEMP) por Particular - Secretaria Municipal de Urbanismo e Licenciamento - Prefeitura.csv,1f_LKhRmvMJK8HcJaZEJygmZ71wznDVCE,text/csv,1542,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1f_LKhRmvMJK8HcJaZEJygmZ71wznDVCE/view
TABELA_DADO,Atualizacacao_Q14_anoref2025.csv,1Q499wCFws3H1d3w0jY1PFYOkCD5PjieF,text/csv,5299450,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1Q499wCFws3H1d3w0jY1PFYOkCD5PjieF/view
TABELA_DADO,Auditoria TDC São Paulo_ Memorial de Fundamentação Estratégica.csv,1W9_8qbzU89cgwhaLbWH1h63OsCtdX3AI,text/csv,1092,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1W9_8qbzU89cgwhaLbWH1h63OsCtdX3AI/view
TABELA_DADO,AUDITORIA_1_BASE_ORIGINAL_COMPLETA.csv,1JM7spa4En4KmicoL5_HVVXp-E7ZNgs6T,text/csv,4,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1JM7spa4En4KmicoL5_HVVXp-E7ZNgs6T/view
TABELA_DADO,AUDITORIA_2_MOTOR_1_ATUAL.csv,1k-zbLK3o1Oo41bfPVDJ1SsDoxDld_cPZ,text/csv,4,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1k-zbLK3o1Oo41bfPVDJ1SsDoxDld_cPZ/view
TABELA_DADO,Balanco_Financeiro_05MAI2025.ods,1qXyJOgni06eiT0e4Bo5FVUlaxzgVTEW4,application/vnd.oasis.opendocument.spreadsheet,204686,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1qXyJOgni06eiT0e4Bo5FVUlaxzgVTEW4/view
TABELA_DADO,biosampa_geosampa_apas.ods,1AahH3kMHd509-Nar799P3fBZZAmZt_mO,application/vnd.oasis.opendocument.spreadsheet,3613,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1AahH3kMHd509-Nar799P3fBZZAmZt_mO/view
TABELA_DADO,catalogo_oficiais_para_preenchimento_20260307_223820.csv,18HfjwCgEDMGC8dKKsaY8EiQJzg7Q_QKC,text/csv,67898,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/18HfjwCgEDMGC8dKKsaY8EiQJzg7Q_QKC/view
TABELA_DADO,D57536.csv,1ZyjtHHUDe4Tomb6WZ1pDlNmbgbwFm5WE,text/csv,689,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ZyjtHHUDe4Tomb6WZ1pDlNmbgbwFm5WE/view
TABELA_DADO,ddf-01.26.xlsx,18aS4wR54NxmbVLWpY88vZnXHA8fX2qf-,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,50677,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/18aS4wR54NxmbVLWpY88vZnXHA8fX2qf-/view
TABELA_DADO,ddf-12.25.xlsx,1L_gwlWQmbWxb8MG4R18lfoeaSMtK6GyM,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,71514,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1L_gwlWQmbWxb8MG4R18lfoeaSMtK6GyM/view
TABELA_DADO,DEEP_SCAN_BRONZE_ORIGINAIS.csv,1gU_mxinFX8t3wbUCl__AmlPpcrf5dL2O,text/csv,62628,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1gU_mxinFX8t3wbUCl__AmlPpcrf5dL2O/view
TABELA_DADO,DEEP_SCAN_SILVER_MOTOR1.csv,1_Hj4_c5oQXHfQW9_cC8NRN3fjfzsKkOF,text/csv,33478,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1_Hj4_c5oQXHfQW9_cC8NRN3fjfzsKkOF/view
TABELA_DADO,dic_area_potencial_e_suspeita_de_contaminacao-arquivo.csv,1d_WEkDRy-B_n-pw163mG_19RlFopLNki,text/csv,352,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1d_WEkDRy-B_n-pw163mG_19RlFopLNki/view
TABELA_DADO,dic_area_potencial_e_suspeita_de_contaminacao-variaveis.csv,1XNq8sd_z0medUQAtfridFsH9CXO1qdGZ,text/csv,1569,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1XNq8sd_z0medUQAtfridFsH9CXO1qdGZ/view
TABELA_DADO,dic_area_potencial_e_suspeita_de_contaminacao.ods,1X1-ArwtElMTZeWpE8tdzoOD8C9qwecGf,application/vnd.oasis.opendocument.spreadsheet,5243,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1X1-ArwtElMTZeWpE8tdzoOD8C9qwecGf/view
TABELA_DADO,dic_area_potencial_e_suspeita_de_contaminacao.xls,1wZBUpFfY4rAk1dC8bd4UaeZIaVI1csXz,application/vnd.ms-excel,47104,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1wZBUpFfY4rAk1dC8bd4UaeZIaVI1csXz/view
TABELA_DADO,dicionario_ad_v1.2.xlsx,1gDo375GIYkrCkTArLmOeW6gSMhhujdLY,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,161081,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1gDo375GIYkrCkTArLmOeW6gSMhhujdLY/view
TABELA_DADO,dicionario_ad_v1.xlsx,1-7ARNezeetcB1MgG9FR7q95B0HGZPuyZ,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,58487,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1-7ARNezeetcB1MgG9FR7q95B0HGZPuyZ/view
TABELA_DADO,dicionario_geosampa_apas.ods,1J09_7HER_DbfPYWqAgWHijTrZovKH6iZ,application/vnd.oasis.opendocument.spreadsheet,5255,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1J09_7HER_DbfPYWqAgWHijTrZovKH6iZ/view
TABELA_DADO,dicionario_geosampa_apas.xls,178GlSInuP-XBcgFZLArq9rmROZN5VrRI,application/vnd.ms-excel,47104,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/178GlSInuP-XBcgFZLArq9rmROZN5VrRI/view
TABELA_DADO,dicionario_geosampa_apas_arquivo.csv,1ovv4M6hvkS7eH7d4T6IV7jBw9uqqn8H5,text/csv,310,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1ovv4M6hvkS7eH7d4T6IV7jBw9uqqn8H5/view
TABELA_DADO,dicionario_geosampa_apas_variaveis.csv,1GnOw3tsxWJcpET0pKtS0sZpcsK2bu-S4,text/csv,1549,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1GnOw3tsxWJcpET0pKtS0sZpcsK2bu-S4/view
TABELA_DADO,DIVERSOS_IA.csv,1W4NKKz4HlioobdlHhekjzpJJgFkMJOph,text/csv,32676280,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1W4NKKz4HlioobdlHhekjzpJJgFkMJOph/view
TABELA_DADO,extrato-aprova-digital-1-sem.-2025.csv,1_Bz4sfUum20OXPs_d4AeovYOTWaZ0XRF,text/csv,2009957,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1_Bz4sfUum20OXPs_d4AeovYOTWaZ0XRF/view
TABELA_DADO,extrato_ad_2020-2023.csv,1yr68Vt4S4kL-GSMt0XkalXVz4iatlU8D,text/csv,9051414,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1yr68Vt4S4kL-GSMt0XkalXVz4iatlU8D/view
TABELA_DADO,extrato_ad_2024_1.csv,16sezCSclG_4QYrkB8UuGHLxuzVvgIju3,text/csv,1638010,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/16sezCSclG_4QYrkB8UuGHLxuzVvgIju3/view
TABELA_DADO,extrato_ad_2024_2.csv,11TUe5fGYJ5JxeGbDyArqNql9F9Z3wahM,text/csv,1391296,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/11TUe5fGYJ5JxeGbDyArqNql9F9Z3wahM/view
TABELA_DADO,fila_tdc_5porcento_fundurb_dez_2025-pdf.csv,1rN_fsOefqdvDU8icHG-ptHGMemzX72NA,text/csv,3655,01 — _entrada (despejo IPTU+TDC),https://drive.google.com/file/d/1rN_fsOefqdvDU8icHG-ptHGMemzX72NA/view
